BA,BNE,EO,LY,MMY,MO,MY,PMY,SNE,ID
0.009480476379394531,0.021426081657409668,0.006846427917480469,0.111114501953125,0.023711204528808594,0.7733154296875,0.009755134582519531,0.02579498291015625,0.018619537353515625,00017524.jpg
0.017118453979492188,0.20172119140625,0.034374237060546875,0.023897171020507812,0.020044326782226562,0.024759292602539062,0.021142959594726562,0.038936614990234375,0.6180419921875,00017526.jpg
0.01876544952392578,0.2127532958984375,0.10620498657226562,0.03522491455078125,0.026628494262695312,0.032016754150390625,0.030183792114257812,0.043117523193359375,0.495086669921875,00017527.jpg
0.016132354736328125,0.24498748779296875,0.030588150024414062,0.01867389678955078,0.06685638427734375,0.03299903869628906,0.026002883911132812,0.03113555908203125,0.532684326171875,00017533.jpg
0.015331029891967773,0.07500934600830078,0.020162582397460938,0.20169830322265625,0.479522705078125,0.0915985107421875,0.0567626953125,0.030389785766601562,0.029534339904785156,00017536.jpg
0.018459796905517578,0.007017612457275391,0.0044536590576171875,0.013298988342285156,0.04632568359375,0.10743141174316406,0.3911590576171875,0.398651123046875,0.0133056640625,00017537.jpg
0.009515762329101562,0.010478019714355469,0.0051271915435791016,0.249298095703125,0.011354923248291016,0.615234375,0.007863521575927734,0.07007980346679688,0.021149635314941406,00017539.jpg
0.006385326385498047,0.00831151008605957,0.005861043930053711,0.8408203125,0.01280975341796875,0.08532333374023438,0.009716033935546875,0.018527984619140625,0.012166976928710938,00017543.jpg
0.010274887084960938,0.0808868408203125,0.017492294311523438,0.03562164306640625,0.020203590393066406,0.019769668579101562,0.018915176391601562,0.029048919677734375,0.76776123046875,00017547.jpg
0.01894664764404297,0.048023223876953125,0.1470966339111328,0.029741287231445312,0.035724639892578125,0.022571563720703125,0.0257110595703125,0.044368743896484375,0.62774658203125,00017553.jpg
0.014017105102539062,0.06434249877929688,0.09357070922851562,0.035060882568359375,0.03140068054199219,0.021459579467773438,0.0313873291015625,0.034526824951171875,0.67431640625,00017555.jpg
0.00995016098022461,0.012558937072753906,0.007622241973876953,0.7340087890625,0.022180557250976562,0.139801025390625,0.02887248992919922,0.03119659423828125,0.01370096206665039,00017571.jpg
0.005485057830810547,0.0025528669357299805,0.004815042018890381,0.954345703125,0.006850719451904297,0.00722503662109375,0.0040378570556640625,0.010906696319580078,0.003850221633911133,00017572.jpg
0.009486198425292969,0.025679588317871094,0.013269901275634766,0.05265998840332031,0.1953601837158203,0.65594482421875,0.010630130767822266,0.025400161743164062,0.01167440414428711,00017573.jpg
0.023946762084960938,0.22796630859375,0.03255271911621094,0.034465789794921875,0.03375244140625,0.032379150390625,0.025959014892578125,0.041034698486328125,0.5478515625,00017574.jpg
0.018646240234375,0.09241485595703125,0.04639625549316406,0.060131072998046875,0.022233009338378906,0.029500961303710938,0.01778411865234375,0.043575286865234375,0.6693115234375,00017576.jpg
0.0034835338592529297,0.0039000511169433594,0.003128528594970703,0.9312744140625,0.011292457580566406,0.018589019775390625,0.010188579559326172,0.012736320495605469,0.0053942203521728516,00017579.jpg
0.005842924118041992,0.008156061172485352,0.014790058135986328,0.033416748046875,0.426971435546875,0.025734901428222656,0.451141357421875,0.018804550170898438,0.01521921157836914,00017580.jpg
0.015344619750976562,0.08403778076171875,0.06502723693847656,0.056354522705078125,0.03346824645996094,0.029571533203125,0.025575637817382812,0.032962799072265625,0.65765380859375,00017582.jpg
0.011042594909667969,0.014343976974487305,0.007961750030517578,0.0559539794921875,0.021062850952148438,0.7659912109375,0.011630058288574219,0.0967254638671875,0.015267372131347656,00017585.jpg
0.009346961975097656,0.20452308654785156,0.29117584228515625,0.03165626525878906,0.3566436767578125,0.03538036346435547,0.02042388916015625,0.0274658203125,0.02328634262084961,00017590.jpg
0.00961923599243164,0.011872291564941406,0.01998138427734375,0.36859130859375,0.3369140625,0.038738250732421875,0.1824798583984375,0.01676654815673828,0.015016555786132812,00017593.jpg
0.015918731689453125,0.4327392578125,0.026121139526367188,0.03426361083984375,0.019344329833984375,0.021078109741210938,0.01620197296142578,0.0301055908203125,0.404266357421875,00017594.jpg
0.02911376953125,0.0980377197265625,0.044411659240722656,0.054126739501953125,0.0236053466796875,0.025289535522460938,0.030027389526367188,0.04404449462890625,0.65130615234375,00017597.jpg
0.013344764709472656,0.3739013671875,0.016138553619384766,0.020196914672851562,0.025791168212890625,0.021121978759765625,0.021535873413085938,0.03362464904785156,0.474456787109375,00017600.jpg
0.003790616989135742,0.003995418548583984,0.006704092025756836,0.8460693359375,0.007296323776245117,0.10789108276367188,0.00597834587097168,0.013018608093261719,0.005146026611328125,00017772.jpg
0.016779422760009766,0.030285120010375977,0.00853872299194336,0.07694625854492188,0.015932083129882812,0.75799560546875,0.009632587432861328,0.061279296875,0.022629737854003906,00017777.jpg
0.0044324398040771484,0.002803802490234375,0.0043201446533203125,0.9508056640625,0.004765510559082031,0.01312398910522461,0.00795888900756836,0.0076961517333984375,0.004126071929931641,00017783.jpg
0.022886276245117188,0.146331787109375,0.02703094482421875,0.157318115234375,0.03623390197753906,0.032245635986328125,0.0384979248046875,0.037487030029296875,0.501983642578125,00017788.jpg
0.0034464597702026367,0.0037534236907958984,0.0038356781005859375,0.948486328125,0.0074558258056640625,0.011109352111816406,0.010404586791992188,0.006089210510253906,0.0055217742919921875,00017789.jpg
0.0033615827560424805,0.0033015012741088867,0.003215193748474121,0.95458984375,0.003176450729370117,0.016473770141601562,0.005393266677856445,0.00577545166015625,0.004765987396240234,00017790.jpg
0.016046524047851562,0.6143798828125,0.018279075622558594,0.020971298217773438,0.016770362854003906,0.028209686279296875,0.01879596710205078,0.036403656005859375,0.2301177978515625,00017796.jpg
0.004091978073120117,0.002165675163269043,0.007727622985839844,0.9483642578125,0.0043871402740478516,0.016226768493652344,0.005053997039794922,0.00896453857421875,0.0030088424682617188,00017797.jpg
0.004945278167724609,0.003174424171447754,0.01416015625,0.9423828125,0.00537109375,0.010907173156738281,0.005054950714111328,0.00878000259399414,0.005162477493286133,00017804.jpg
0.015406608581542969,0.353546142578125,0.041797637939453125,0.035923004150390625,0.021167755126953125,0.05300140380859375,0.026187896728515625,0.03955078125,0.413482666015625,00017806.jpg
0.018350601196289062,0.500885009765625,0.06627655029296875,0.022844314575195312,0.029729843139648438,0.025480270385742188,0.027187347412109375,0.028650283813476562,0.280609130859375,00017808.jpg
0.014177322387695312,0.51983642578125,0.025186538696289062,0.032878875732421875,0.017577171325683594,0.027502059936523438,0.02038288116455078,0.034542083740234375,0.307952880859375,00017810.jpg
0.003274083137512207,0.0045473575592041016,0.0037622451782226562,0.93701171875,0.0069446563720703125,0.020526885986328125,0.010478973388671875,0.0076351165771484375,0.0056111812591552734,00017813.jpg
0.020343780517578125,0.2676849365234375,0.03839874267578125,0.0870208740234375,0.027677536010742188,0.028106689453125,0.028959274291992188,0.049175262451171875,0.45257568359375,00017822.jpg
0.023311614990234375,0.3468780517578125,0.10511970520019531,0.06363677978515625,0.031352996826171875,0.03690338134765625,0.03249549865722656,0.03822517395019531,0.32208251953125,00017826.jpg
0.002629399299621582,0.0026798248291015625,0.006030559539794922,0.962890625,0.005820751190185547,0.005841255187988281,0.004514932632446289,0.005949497222900391,0.0035414695739746094,00017836.jpg
0.015753746032714844,0.528411865234375,0.023336410522460938,0.042888641357421875,0.03794097900390625,0.04201507568359375,0.026437759399414062,0.031551361083984375,0.2516632080078125,00017837.jpg
0.014971733093261719,0.69110107421875,0.016950607299804688,0.024532318115234375,0.018465042114257812,0.022327423095703125,0.021913528442382812,0.029483795166015625,0.16013336181640625,00017846.jpg
0.01576995849609375,0.0074596405029296875,0.00463557243347168,0.90380859375,0.021605491638183594,0.009839057922363281,0.013322830200195312,0.015044212341308594,0.008381843566894531,00017849.jpg
0.01810455322265625,0.361602783203125,0.04443645477294922,0.03558349609375,0.020666122436523438,0.032695770263671875,0.025209426879882812,0.0433502197265625,0.418426513671875,00017851.jpg
0.005095839500427246,0.007803440093994141,0.0040929317474365234,0.92626953125,0.013195037841796875,0.007959604263305664,0.022582054138183594,0.007875919342041016,0.005181074142456055,00017854.jpg
0.0028804540634155273,0.004048824310302734,0.003119349479675293,0.956787109375,0.007639884948730469,0.006792545318603516,0.007441997528076172,0.007921695709228516,0.0033392906188964844,00017856.jpg
0.01737213134765625,0.126922607421875,0.0214691162109375,0.054073333740234375,0.02907848358154297,0.030672073364257812,0.028806686401367188,0.030870437622070312,0.66058349609375,00017863.jpg
0.010417938232421875,0.0067272186279296875,0.00909113883972168,0.9117431640625,0.016150474548339844,0.008608818054199219,0.014876365661621094,0.014684677124023438,0.007697343826293945,00017865.jpg
0.006707191467285156,0.007510185241699219,0.0068492889404296875,0.906005859375,0.007267951965332031,0.03652000427246094,0.00801992416381836,0.011442184448242188,0.0097198486328125,00017870.jpg
0.005021810531616211,0.004591822624206543,0.004724025726318359,0.947021484375,0.007117271423339844,0.008190631866455078,0.010165214538574219,0.009138107299804688,0.0041751861572265625,00017873.jpg
0.022212982177734375,0.2239227294921875,0.02649974822998047,0.06268310546875,0.01748371124267578,0.03031158447265625,0.021800994873046875,0.0325775146484375,0.5625,00017880.jpg
0.01654815673828125,0.48504638671875,0.025475025177001953,0.03871917724609375,0.014119148254394531,0.024656295776367188,0.01643848419189453,0.034183502197265625,0.344879150390625,00017881.jpg
0.014499664306640625,0.41290283203125,0.026833534240722656,0.052440643310546875,0.02681732177734375,0.0516357421875,0.040119171142578125,0.035091400146484375,0.33966064453125,00017885.jpg
0.015710830688476562,0.110260009765625,0.024053573608398438,0.08109283447265625,0.026337623596191406,0.04276275634765625,0.026468276977539062,0.03192138671875,0.6414794921875,00017892.jpg
0.004455089569091797,0.008855342864990234,0.004868507385253906,0.9417724609375,0.006223201751708984,0.0095672607421875,0.008626461029052734,0.008252143859863281,0.007188320159912109,00017893.jpg
0.004012346267700195,0.0040051937103271484,0.0028967857360839844,0.956787109375,0.004893779754638672,0.007016658782958984,0.0066986083984375,0.008186817169189453,0.005623340606689453,00017895.jpg
0.01854705810546875,0.2457733154296875,0.04105377197265625,0.03728485107421875,0.016674041748046875,0.024679183959960938,0.021825790405273438,0.038356781005859375,0.5556640625,00017896.jpg
0.006734371185302734,0.00744318962097168,0.011852264404296875,0.884033203125,0.007754802703857422,0.047138214111328125,0.009388923645019531,0.015306472778320312,0.010436058044433594,00017900.jpg
0.017676353454589844,0.406768798828125,0.03395843505859375,0.042491912841796875,0.020537376403808594,0.035919189453125,0.01850605010986328,0.030780792236328125,0.3934326171875,00017901.jpg
0.0050383806228637695,0.007512927055358887,0.006094932556152344,0.91943359375,0.006868839263916016,0.01967144012451172,0.016594886779785156,0.008112430572509766,0.010565757751464844,00017902.jpg
0.010772705078125,0.62664794921875,0.0142822265625,0.017839431762695312,0.015438079833984375,0.016126632690429688,0.010519981384277344,0.025745391845703125,0.262725830078125,00017915.jpg
0.003869771957397461,0.004071235656738281,0.007202863693237305,0.935546875,0.011655807495117188,0.015532493591308594,0.009181976318359375,0.00771331787109375,0.0052013397216796875,00017918.jpg
0.014975547790527344,0.405120849609375,0.021207809448242188,0.0574188232421875,0.021898269653320312,0.032756805419921875,0.027261734008789062,0.0400543212890625,0.3792724609375,00017921.jpg
0.004089832305908203,0.0027654170989990234,0.0033445358276367188,0.9517822265625,0.011270999908447266,0.004479408264160156,0.011449813842773438,0.006837368011474609,0.004002094268798828,00017922.jpg
0.02057647705078125,0.207916259765625,0.03504180908203125,0.058319091796875,0.033657073974609375,0.030218124389648438,0.023706436157226562,0.041385650634765625,0.5491943359375,00023141.jpg
0.008461952209472656,0.01318979263305664,0.011121273040771484,0.82861328125,0.014776229858398438,0.09051895141601562,0.007451057434082031,0.01877593994140625,0.007236480712890625,00023145.jpg
0.057582855224609375,0.12155914306640625,0.0740203857421875,0.133514404296875,0.074371337890625,0.05019378662109375,0.042995452880859375,0.051025390625,0.3948211669921875,00023146.jpg
0.025007247924804688,0.08404541015625,0.0840616226196289,0.067474365234375,0.027952194213867188,0.03975486755371094,0.02392578125,0.038898468017578125,0.60882568359375,00023149.jpg
0.012390613555908203,0.023276805877685547,0.011341094970703125,0.049266815185546875,0.03932380676269531,0.67852783203125,0.04176139831542969,0.1318206787109375,0.01219034194946289,00023150.jpg
0.010173797607421875,0.012652873992919922,0.01480245590209961,0.6796875,0.020771026611328125,0.2260284423828125,0.006157875061035156,0.019075393676757812,0.010680675506591797,00023158.jpg
0.023571014404296875,0.375152587890625,0.02782440185546875,0.030803680419921875,0.024614334106445312,0.025859832763671875,0.021856307983398438,0.039463043212890625,0.430938720703125,00023159.jpg
0.029611587524414062,0.3590240478515625,0.05133175849914551,0.03257179260253906,0.029327392578125,0.02569580078125,0.0357208251953125,0.0380859375,0.398590087890625,00023160.jpg
0.019362449645996094,0.23486328125,0.03329277038574219,0.026144027709960938,0.022613525390625,0.024013519287109375,0.01879119873046875,0.029882431030273438,0.5909423828125,00023163.jpg
0.02986907958984375,0.028451919555664062,0.04420280456542969,0.43975830078125,0.08215713500976562,0.15232086181640625,0.140838623046875,0.042003631591796875,0.040348052978515625,00023167.jpg
0.035915374755859375,0.18077850341796875,0.041443824768066406,0.0462493896484375,0.02028369903564453,0.027647018432617188,0.02082061767578125,0.041576385498046875,0.58526611328125,00023168.jpg
0.0246124267578125,0.57598876953125,0.03331422805786133,0.026203155517578125,0.018476486206054688,0.01586627960205078,0.02057933807373047,0.025686264038085938,0.25914764404296875,00023170.jpg
0.013370990753173828,0.012244820594787598,0.007428288459777832,0.05458259582519531,0.016744613647460938,0.847900390625,0.00635075569152832,0.027596473693847656,0.01392221450805664,00023172.jpg
0.019073486328125,0.36981201171875,0.3641166687011719,0.03131866455078125,0.09330368041992188,0.03216743469238281,0.015340805053710938,0.037937164306640625,0.03684806823730469,00023177.jpg
0.006119728088378906,0.007413625717163086,0.009035110473632812,0.893798828125,0.0146026611328125,0.043595314025878906,0.00659942626953125,0.013924598693847656,0.004976034164428711,00023178.jpg
0.03200340270996094,0.31523799896240234,0.4161376953125,0.032817840576171875,0.06114959716796875,0.05467033386230469,0.009140968322753906,0.042789459228515625,0.03592348098754883,00023182.jpg
0.017800331115722656,0.03144979476928711,0.010666370391845703,0.529815673828125,0.030164718627929688,0.2899665832519531,0.03916168212890625,0.03868675231933594,0.012316703796386719,00023185.jpg
0.03302764892578125,0.14756011962890625,0.08237361907958984,0.06396102905273438,0.033451080322265625,0.024694442749023438,0.020246505737304688,0.038074493408203125,0.5567626953125,00023194.jpg
0.0123748779296875,0.0292203426361084,0.009897947311401367,0.054779052734375,0.04157447814941406,0.78045654296875,0.010538101196289062,0.047817230224609375,0.013363361358642578,00023199.jpg
0.0196380615234375,0.21059417724609375,0.04435157775878906,0.055171966552734375,0.027505874633789062,0.030567169189453125,0.02210235595703125,0.035915374755859375,0.55413818359375,00023202.jpg
0.022594451904296875,0.2440185546875,0.02346038818359375,0.03813362121582031,0.022192001342773438,0.019817352294921875,0.01838207244873047,0.03322601318359375,0.57818603515625,00023206.jpg
0.022943496704101562,0.29315948486328125,0.022174358367919922,0.0518035888671875,0.022935867309570312,0.019235610961914062,0.020847320556640625,0.04204559326171875,0.504791259765625,00023209.jpg
0.03754425048828125,0.1423492431640625,0.06102752685546875,0.046276092529296875,0.0251922607421875,0.025482177734375,0.019685745239257812,0.04067230224609375,0.60186767578125,00023212.jpg
0.013104438781738281,0.010491371154785156,0.009593486785888672,0.498504638671875,0.01641845703125,0.3708038330078125,0.03184318542480469,0.03868865966796875,0.010634899139404297,00023213.jpg
0.02503204345703125,0.217620849609375,0.039794921875,0.051906585693359375,0.02518463134765625,0.028718948364257812,0.023759841918945312,0.035411834716796875,0.55255126953125,00023215.jpg
0.01316070556640625,0.031080245971679688,0.05684089660644531,0.08624267578125,0.243804931640625,0.51116943359375,0.020812034606933594,0.018402099609375,0.018610000610351562,00023218.jpg
0.02049732208251953,0.552703857421875,0.023863792419433594,0.020891189575195312,0.024089813232421875,0.022367000579833984,0.020687103271484375,0.03153800964355469,0.2833709716796875,00023220.jpg
0.031244277954101562,0.19915008544921875,0.0681447982788086,0.07231521606445312,0.03416252136230469,0.023448944091796875,0.02459239959716797,0.043010711669921875,0.50384521484375,00023224.jpg
0.0214691162109375,0.22606658935546875,0.018305301666259766,0.08218193054199219,0.02062225341796875,0.0299224853515625,0.02214813232421875,0.038299560546875,0.5408935546875,00023226.jpg
0.026282310485839844,0.4973602294921875,0.03411579132080078,0.024613380432128906,0.02564239501953125,0.01963043212890625,0.015454292297363281,0.031803131103515625,0.325225830078125,00023227.jpg
0.02124786376953125,0.54144287109375,0.061368465423583984,0.0447540283203125,0.023706436157226562,0.022385597229003906,0.018184661865234375,0.030813217163085938,0.236114501953125,00023231.jpg
0.0312347412109375,0.376373291015625,0.10182952880859375,0.021936416625976562,0.03195381164550781,0.020513534545898438,0.01623058319091797,0.037078857421875,0.36279296875,00023239.jpg
0.019063949584960938,0.395050048828125,0.021144866943359375,0.04082489013671875,0.027246475219726562,0.01887989044189453,0.03270912170410156,0.045536041259765625,0.3995513916015625,00023240.jpg
0.005725860595703125,0.009929060935974121,0.00485539436340332,0.9429931640625,0.007296562194824219,0.011114120483398438,0.006434440612792969,0.007847309112548828,0.003919363021850586,00023241.jpg
0.03627586364746094,0.2350006103515625,0.05814552307128906,0.06829452514648438,0.0256805419921875,0.028173446655273438,0.0275726318359375,0.046901702880859375,0.473876953125,00023244.jpg
0.041660308837890625,0.2339630126953125,0.05500030517578125,0.08879470825195312,0.032566070556640625,0.03173637390136719,0.027292251586914062,0.044231414794921875,0.4447021484375,00023262.jpg
0.0033986568450927734,0.00412905216217041,0.003092825412750244,0.9630126953125,0.005110263824462891,0.008649349212646484,0.004271268844604492,0.005807399749755859,0.0024938583374023438,00023263.jpg
0.01902627944946289,0.027897357940673828,0.009097814559936523,0.06539535522460938,0.04454803466796875,0.7716064453125,0.011363983154296875,0.03714561462402344,0.014012336730957031,00023270.jpg
0.58123779296875,0.008699655532836914,0.008659839630126953,0.07378768920898438,0.023302078247070312,0.078948974609375,0.076507568359375,0.13652801513671875,0.012401580810546875,00023276.jpg
0.02315521240234375,0.1849212646484375,0.030042648315429688,0.048492431640625,0.0231781005859375,0.03358650207519531,0.017435073852539062,0.045421600341796875,0.59368896484375,00023288.jpg
0.0039517879486083984,0.0028460025787353516,0.00487828254699707,0.9390869140625,0.023969650268554688,0.007525444030761719,0.00729060173034668,0.007424354553222656,0.003038167953491211,00023291.jpg
0.010317802429199219,0.005390763282775879,0.011651992797851562,0.81561279296875,0.035366058349609375,0.08967208862304688,0.013494491577148438,0.013676643371582031,0.004824399948120117,00023292.jpg
0.00623631477355957,0.010876893997192383,0.00442957878112793,0.861328125,0.015818119049072266,0.06245231628417969,0.017319679260253906,0.013688087463378906,0.007960796356201172,00023855.jpg
0.022190093994140625,0.1553497314453125,0.057209014892578125,0.049724578857421875,0.029394149780273438,0.02164173126220703,0.0252838134765625,0.047649383544921875,0.591552734375,00023860.jpg
0.010564804077148438,0.008350133895874023,0.015838623046875,0.6204833984375,0.03684711456298828,0.262847900390625,0.011950492858886719,0.023202896118164062,0.009765625,00023864.jpg
0.03629493713378906,0.07964324951171875,0.04493141174316406,0.049381256103515625,0.026071548461914062,0.02428436279296875,0.034275054931640625,0.03958892822265625,0.66558837890625,00023867.jpg
0.019922256469726562,0.04911231994628906,0.05567741394042969,0.031879425048828125,0.21636962890625,0.554412841796875,0.02120685577392578,0.029630661010742188,0.02175617218017578,00023873.jpg
0.0248260498046875,0.15216445922851562,0.1295299530029297,0.044525146484375,0.02332305908203125,0.025014877319335938,0.022897720336914062,0.045734405517578125,0.5321044921875,00023877.jpg
0.013658523559570312,0.20778656005859375,0.036075592041015625,0.027408599853515625,0.0228118896484375,0.025714874267578125,0.019664764404296875,0.03436279296875,0.612548828125,00023879.jpg
0.484649658203125,0.009365320205688477,0.03613567352294922,0.16713714599609375,0.020917892456054688,0.1021270751953125,0.049938201904296875,0.1162567138671875,0.013499736785888672,00023882.jpg
0.02331256866455078,0.006203174591064453,0.011075973510742188,0.11530303955078125,0.01006317138671875,0.7669677734375,0.007795810699462891,0.04913139343261719,0.010209083557128906,00023885.jpg
0.01965618133544922,0.024837493896484375,0.018430709838867188,0.14217376708984375,0.03141975402832031,0.67462158203125,0.012067317962646484,0.0606842041015625,0.016149520874023438,00023886.jpg
0.0206298828125,0.022306442260742188,0.017063140869140625,0.08811569213867188,0.043727874755859375,0.728759765625,0.011640548706054688,0.040058135986328125,0.027738571166992188,00023887.jpg
0.03483009338378906,0.04741668701171875,0.06060981750488281,0.0724639892578125,0.035366058349609375,0.04256439208984375,0.042327880859375,0.044116973876953125,0.620361328125,00023892.jpg
0.035610198974609375,0.1415252685546875,0.07685470581054688,0.12087249755859375,0.0399017333984375,0.0535430908203125,0.04770660400390625,0.04400634765625,0.439971923828125,00023894.jpg
0.015188217163085938,0.016594409942626953,0.005110263824462891,0.01972675323486328,0.03056812286376953,0.73468017578125,0.013488292694091797,0.15472412109375,0.009958744049072266,00023897.jpg
0.026884078979492188,0.12890625,0.06635570526123047,0.06400299072265625,0.025293350219726562,0.021381378173828125,0.028636932373046875,0.05231475830078125,0.586181640625,00023899.jpg
0.005310535430908203,0.004891753196716309,0.009136676788330078,0.9459228515625,0.006677150726318359,0.007767677307128906,0.010643482208251953,0.0066564083099365234,0.0029244422912597656,00023900.jpg
0.022024154663085938,0.023576974868774414,0.011182785034179688,0.052928924560546875,0.035655975341796875,0.8065185546875,0.008305549621582031,0.0301971435546875,0.00953817367553711,00023903.jpg
0.01565837860107422,0.019212722778320312,0.013815879821777344,0.15377044677734375,0.04369544982910156,0.66802978515625,0.0132293701171875,0.04955291748046875,0.0230712890625,00023908.jpg
0.03662872314453125,0.192657470703125,0.042694091796875,0.13805389404296875,0.03333091735839844,0.0296630859375,0.0282440185546875,0.0502471923828125,0.44854736328125,00023909.jpg
0.03366661071777344,0.14158248901367188,0.044525146484375,0.0545806884765625,0.036273956298828125,0.028383255004882812,0.038177490234375,0.04358673095703125,0.5791015625,00023911.jpg
0.014136314392089844,0.030735015869140625,0.007802486419677734,0.06719589233398438,0.06012153625488281,0.6466064453125,0.028936386108398438,0.1251373291015625,0.01936197280883789,00023913.jpg
0.53826904296875,0.007015705108642578,0.018970489501953125,0.06999969482421875,0.037891387939453125,0.08093833923339844,0.0943756103515625,0.1393585205078125,0.013203620910644531,00023914.jpg
0.016162872314453125,0.474700927734375,0.05374336242675781,0.045841217041015625,0.05092620849609375,0.03057098388671875,0.03789520263671875,0.047420501708984375,0.2427215576171875,00023917.jpg
0.03189659118652344,0.011426925659179688,0.02220916748046875,0.538726806640625,0.0555419921875,0.26264190673828125,0.015456199645996094,0.041240692138671875,0.02072000503540039,00023918.jpg
0.007870197296142578,0.003118157386779785,0.003458738327026367,0.9451904296875,0.00907278060913086,0.012434959411621094,0.0059015750885009766,0.00989532470703125,0.0029671192169189453,00023919.jpg
0.012553691864013672,0.012283563613891602,0.00525212287902832,0.76885986328125,0.013331890106201172,0.12858963012695312,0.012362003326416016,0.035457611083984375,0.011301994323730469,00023922.jpg
0.017667770385742188,0.17181396484375,0.027710437774658203,0.03864288330078125,0.020841598510742188,0.025125503540039062,0.017581939697265625,0.03655815124511719,0.64404296875,00023929.jpg
0.01597881317138672,0.1806793212890625,0.012919902801513672,0.02252197265625,0.021192550659179688,0.023281097412109375,0.021856307983398438,0.0353240966796875,0.66632080078125,00023930.jpg
0.00829315185546875,0.004704475402832031,0.009203910827636719,0.91259765625,0.017965316772460938,0.017243385314941406,0.014616012573242188,0.011677742004394531,0.003621339797973633,00023935.jpg
0.010460376739501953,0.0060520172119140625,0.01847553253173828,0.77734375,0.029166221618652344,0.09267425537109375,0.023110389709472656,0.02797412872314453,0.014849662780761719,00023939.jpg
0.020458221435546875,0.1109161376953125,0.05257606506347656,0.045055389404296875,0.030145645141601562,0.025270462036132812,0.026767730712890625,0.04703521728515625,0.64166259765625,00023945.jpg
0.74444580078125,0.0055484771728515625,0.00808572769165039,0.027416229248046875,0.013955116271972656,0.03946685791015625,0.03096771240234375,0.118804931640625,0.011366844177246094,00023947.jpg
0.017520904541015625,0.51788330078125,0.09549617767333984,0.022369384765625,0.03351402282714844,0.025453567504882812,0.022878646850585938,0.037387847900390625,0.2274322509765625,00023950.jpg
